group_rank,member_rank,symbol,name,primary_group,secondary_concepts,industry,theme_exposure_grade,fundamental_quality_grade,growth_grade,profitability_grade,cashflow_balance_grade,valuation_grade,risk_flag_grade,risk_flags,liquidity_capacity_grade,pe_ttm,pb,market_cap_wan,turnover_ratio_pct,fundamental_source,independent_signal_family_count,formal_stock_rank,context_rank,lane,shortlist_eligible,same_day_return_pct_diagnostic,amount_yi,member_sort_tuple,final_member_reason,evidence_ids,business_group_raw,market_theme_id,mapping_source_rank,mapping_status
12,17,002370,亚太药业,生物制药,CRO概念;CXO概念;创新药,生物制药,neutral,good,evidence_gap,evidence_gap,evidence_gap,good,watch,长期趋势未修复;CLX独立性不足,watch,37.308,3.236,361648.75205,2.71796,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,111,151,technical-reversal-only,False,1.6771488469601747,0.977978,2|1|6|6|6|1|3|3|-1|111|002370,暴露=neutral；基本面=good；估值=good；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
12,18,300357,我武生物,生物制药,,生物制药,neutral,good,evidence_gap,evidence_gap,evidence_gap,good,watch,长期趋势未修复;CLX独立性不足,watch,32.518,4.523,1238799.744,1.47257,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,128,219,technical-reversal-only,False,0.126957257723248,1.70116,2|1|6|6|6|1|3|3|-1|128|300357,暴露=neutral；基本面=good；估值=good；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
12,19,600521,华海药业,生物制药,创新药;仿制药;股权激励;基金重仓,生物制药,neutral,good,evidence_gap,evidence_gap,evidence_gap,neutral,watch,长期趋势未修复;CLX独立性不足,neutral,92.889,2.606,2503405.671712,2.47037,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,149,314,technical-reversal-only,False,2.450980392156854,6.156846,2|1|6|6|6|2|3|2|-1|149|600521,暴露=neutral；基本面=good；估值=neutral；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
12,20,300142,沃森生物,生物制药,创新药;股权激励;生物疫苗;婴童概念,生物制药,neutral,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,neutral,CLX独立性不足,neutral,110.891,2.66,1970397.402512,2.98283,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,291,21,unclassified,False,1.1494252873563315,5.806027,2|2|6|6|6|2|2|2|-1|291|300142,暴露=neutral；基本面=neutral；估值=neutral；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
12,21,600201,生物股份,生物制药,甲型流感;生物疫苗,生物制药,neutral,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,neutral,CLX独立性不足,neutral,140.444,2.565,1401076.029664,2.90585,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,400,42,unclassified,False,7.849829351535842,3.977504,2|2|6|6|6|2|2|2|-1|400|600201,暴露=neutral；基本面=neutral；估值=neutral；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
12,22,600222,太龙药业,生物制药,CXO概念;参股金融;创新药;金融参股,生物制药,neutral,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,watch,长期趋势未修复;CLX独立性不足,watch,63.871,2.413,387638.685819,2.43563,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,147,306,technical-reversal-only,False,3.7425149700598848,0.940999,2|2|6|6|6|2|3|3|-1|147|600222,暴露=neutral；基本面=neutral；估值=neutral；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
12,23,300233,金城医药,生物制药,创新药;黄河三角;石墨烯;重组概念,生物制药,neutral,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,watch,长期趋势未修复;CLX独立性不足,watch,107.333,1.328,494430.468056,2.13762,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,300,207,technical-reversal-only,False,1.81818181818183,1.014436,2|2|6|6|6|2|3|3|-1|300|300233,暴露=neutral；基本面=neutral；估值=neutral；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
12,24,002693,双成药业,生物制药,仿制药;海南自贸,生物制药,neutral,watch,evidence_gap,evidence_gap,evidence_gap,watch,neutral,CLX独立性不足,watch,171.8,8.565,356218.49525,3.56937,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,260,16,unclassified,False,1.7772511848341166,1.252776,2|3|6|6|6|3|2|3|-1|260|002693,暴露=neutral；基本面=watch；估值=watch；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
12,25,300436,广生堂,生物制药,创新药;基因概念,生物制药,neutral,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;长期趋势未修复;CLX独立性不足,neutral,-64.834,56.137,1412379.756,3.93863,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,130,224,technical-reversal-only,False,3.41690962099126,4.753336,2|4|6|6|6|4|3|2|-1|130|300436,暴露=neutral；基本面=weak；估值=weak；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
13,1,600288,大恒科技,电子信息,3D打印;参股金融;分拆上市;股期概念;金融参股;食品安全,电子信息,neutral,good,evidence_gap,evidence_gap,evidence_gap,strong,watch,长期趋势未修复;CLX独立性不足,neutral,41.929,2.195,436800.0,11.06704,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,407,310,technical-reversal-only,False,5.263157894736836,4.837616000000001,2|1|6|6|6|0|3|2|-1|407|600288,暴露=neutral；基本面=good；估值=strong；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
13,2,000977,浪潮信息,电子信息,国产软件;国防军工;军工航天,电子信息,neutral,good,evidence_gap,evidence_gap,evidence_gap,good,neutral,CLX独立性不足,strong,43.813,4.728,10545130.859555,6.14715,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,213,8,unclassified,False,3.951939779965264,66.088691,2|1|6|6|6|1|2|0|-1|213|000977,暴露=neutral；基本面=good；估值=good；容量=strong；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
13,3,300017,网宿科技,电子信息,电商概念;股权激励;信息安全,电子信息,neutral,good,evidence_gap,evidence_gap,evidence_gap,good,neutral,CLX独立性不足,strong,42.515,3.317,3501445.742131,11.87582,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,283,20,unclassified,False,17.504187604690124,38.083127,2|1|6|6|6|1|2|0|-1|283|300017,暴露=neutral；基本面=good；估值=good；容量=strong；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
13,4,002230,科大讯飞,电子信息,安防服务;股权激励;基金重仓;皖江区域;智能穿戴,电子信息,neutral,good,evidence_gap,evidence_gap,evidence_gap,neutral,neutral,长期趋势未修复,strong,117.278,5.379,10141581.088702,4.36325,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,2,43,99,technical-reversal-only,False,5.894156007022833,40.148261,2|1|6|6|6|2|2|0|-2|43|002230,暴露=neutral；基本面=good；估值=neutral；容量=strong；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
13,5,300390,天华新能,电子信息,锂矿,电子信息,neutral,good,evidence_gap,evidence_gap,evidence_gap,neutral,neutral,CLX独立性不足,good,112.979,3.65,4505161.523324,4.99259,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,312,25,unclassified,False,-0.0921149594694248,19.783305,2|1|6|6|6|2|2|1|-1|312|300390,暴露=neutral；基本面=good；估值=neutral；容量=good；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
13,6,300353,东土科技,电子信息,本月解禁;国防军工;股权激励;军工航天;军民融合;重组概念,电子信息,neutral,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,watch,长期趋势未修复;CLX独立性不足,neutral,135.615,4.915,1084056.149203,3.69041,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,307,217,technical-reversal-only,False,6.140878988561105,3.5153160000000008,2|2|6|6|6|2|3|2|-1|307|300353,暴露=neutral；基本面=neutral；估值=neutral；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
13,7,002268,电科网安,电子信息,电子支付;国防军工;互联金融;军工航天;军民融合;信息安全;整体上市,电子信息,neutral,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,watch,长期趋势未修复;CLX独立性不足,watch,213.636,2.241,1232091.772931,1.99991,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,50,146,technical-reversal-only,False,3.333333333333344,2.466517,2|2|6|6|6|2|3|3|-1|50|002268,暴露=neutral；基本面=neutral；估值=neutral；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
13,8,300085,银之杰,电子信息,股权激励;碳中和;业绩预降,电子信息,neutral,watch,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;长期趋势未修复;CLX独立性不足,good,-157.788,49.975,2097309.10788,9.18965,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,125,198,technical-reversal-only,False,1.853122855181888,17.947394,2|3|6|6|6|4|3|1|-1|125|300085,暴露=neutral；基本面=watch；估值=weak；容量=good；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
13,9,000547,航天发展,电子信息,国防军工;海峡西岸;军工航天;军民融合;金融参股;涉矿概念,电子信息,neutral,watch,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;长期趋势未修复;CLX独立性不足,neutral,-17.28,6.004,2265029.537173,4.39087,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,195,116,technical-reversal-only,False,3.054545454545443,9.92565,2|3|6|6|6|4|3|2|-1|195|000547,暴露=neutral；基本面=watch；估值=weak；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
13,10,300166,东方国信,电子信息,股权激励;碳中和,电子信息,neutral,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;CLX独立性不足,good,-69.632,2.642,1506560.624604,10.06081,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,294,22,unclassified,False,10.15820149875104,12.034927,2|4|6|6|6|4|3|1|-1|294|300166,暴露=neutral；基本面=weak；估值=weak；容量=good；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
13,11,000892,欢瑞世纪,电子信息,成渝特区;业绩预降;重组概念,电子信息,neutral,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;长期趋势未修复;CLX独立性不足,neutral,-14.198,5.991,361981.794537,14.37641,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,211,128,technical-reversal-only,False,10.149253731343276,3.6434480000000007,2|4|6|6|6|4|3|2|-1|211|000892,暴露=neutral；基本面=weak；估值=weak；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
13,12,300045,华力创通,电子信息,大飞机;国防军工;股权激励;军工航天;军民融合;卫星导航;业绩预降,电子信息,neutral,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;长期趋势未修复;CLX独立性不足,neutral,-124.5,5.439,825030.66882,4.66632,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,285,196,technical-reversal-only,False,2.216748768472909,3.069939,2|4|6|6|6|4|3|2|-1|285|300045,暴露=neutral；基本面=weak；估值=weak；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
13,13,300377,赢时胜,电子信息,,电子信息,neutral,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;长期趋势未修复;CLX独立性不足,neutral,-2020.0,4.414,1061918.35512,6.70009,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,310,221,technical-reversal-only,False,3.438185808339433,6.638687,2|4|6|6|6|4|3|2|-1|310|300377,暴露=neutral；基本面=weak；估值=weak；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
13,14,300264,佳创视讯,电子信息,华为海思;业绩预降,电子信息,neutral,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;长期趋势未修复;CLX独立性不足,watch,-77.916,310.891,270578.521304,6.86234,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,302,210,technical-reversal-only,False,7.167235494880542,1.568768,2|4|6|6|6|4|3|3|-1|302|300264,暴露=neutral；基本面=weak；估值=weak；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
14,1,688981,中芯国际,集成电路制造,,集成电路制造,evidence_gap,good,evidence_gap,evidence_gap,evidence_gap,neutral,neutral,CLX独立性不足,strong,210.37,5.57,106145400.00000001,3.87,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,595,91,unclassified,False,0.8130742336775354,100.609905,6|1|6|6|6|2|2|0|-1|595|688981,暴露=evidence_gap；基本面=good；估值=neutral；容量=strong；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,集成电路制造,,cninfo_industry,resolved_theme_unmatched
14,2,688396,华润微,集成电路制造,,集成电路制造,evidence_gap,good,evidence_gap,evidence_gap,evidence_gap,neutral,watch,长期趋势未修复;CLX独立性不足,good,79.49,3.12,7212200.0,2.15,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,574,436,technical-reversal-only,False,0.9481316229782432,16.052231,6|1|6|6|6|2|3|1|-1|574|688396,暴露=evidence_gap；基本面=good；估值=neutral；容量=good；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,集成电路制造,,cninfo_industry,resolved_theme_unmatched
15,1,002432,九安医疗,医疗器械,苹果概念;小米概念;智能穿戴,医疗器械,neutral,strong,evidence_gap,evidence_gap,evidence_gap,strong,neutral,CLX独立性不足,strong,13.092,1.475,3189509.509326,10.25485,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,113,11,unclassified,False,9.993573264781476,32.169738,2|0|6|6|6|0|2|0|-1|113|002432,暴露=neutral；基本面=strong；估值=strong；容量=strong；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
15,2,300244,迪安诊断,医疗器械,股权激励;基因测序;基因概念,医疗器械,neutral,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,neutral,CLX独立性不足,good,253.121,1.748,1140587.4707,12.11833,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,301,24,unclassified,False,11.963190184049076,10.907438,2|2|6|6|6|2|2|1|-1|301|300244,暴露=neutral；基本面=neutral；估值=neutral；容量=good；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
15,3,300238,冠昊生物,医疗器械,创新药;免疫治疗,医疗器械,neutral,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,watch,长期趋势未修复;CLX独立性不足,watch,120.333,4.95,287163.624183,2.14075,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,126,208,technical-reversal-only,False,3.142857142857136,0.612433,2|2|6|6|6|2|3|3|-1|126|300238,暴露=neutral；基本面=neutral；估值=neutral；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
15,4,300412,迦南科技,医疗器械,,医疗器械,neutral,watch,evidence_gap,evidence_gap,evidence_gap,neutral,watch,长期趋势未修复;CLX独立性不足,watch,66.333,1.9,198107.141526,2.57481,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,129,223,technical-reversal-only,False,3.1088082901554515,0.477787,2|3|6|6|6|2|3|3|-1|129|300412,暴露=neutral；基本面=watch；估值=neutral；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
15,5,301363,美好医疗,医疗器械,,医疗器械,evidence_gap,good,evidence_gap,evidence_gap,evidence_gap,good,watch,长期趋势未修复;CLX独立性不足,watch,43.52,3.41,1252900.0,3.08,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,375,282,technical-reversal-only,False,3.41655716162943,2.537255,6|1|6|6|6|1|3|3|-1|375|301363,暴露=evidence_gap；基本面=good；估值=good；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,医疗器械,,cninfo_industry,resolved_theme_unmatched
16,1,688392,骄成超声,半导体,,半导体,evidence_gap,watch,evidence_gap,evidence_gap,evidence_gap,watch,neutral,CLX独立性不足,neutral,101.63,7.99,1465600.0,4.27,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,573,82,unclassified,False,5.542128510709232,6.534296,6|3|6|6|6|3|2|2|-1|573|688392,暴露=evidence_gap；基本面=watch；估值=watch；容量=neutral；映射来源=ths_business_keyword,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,半导体,,ths_business_keyword,resolved_theme_unmatched
16,2,688605,先锋精科,半导体,,半导体,evidence_gap,watch,evidence_gap,evidence_gap,evidence_gap,watch,watch,长期趋势未修复;CLX独立性不足,neutral,79.23,8.25,1360200.0,8.14,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,585,446,technical-reversal-only,False,9.820261437908483,6.050052,6|3|6|6|6|3|3|2|-1|585|688605,暴露=evidence_gap；基本面=watch；估值=watch；容量=neutral；映射来源=ths_business_keyword,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,半导体,,ths_business_keyword,resolved_theme_unmatched
16,3,688795,摩尔线程,半导体,,半导体,evidence_gap,watch,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;CLX独立性不足,good,-230.964,23.277,26814169.723416,6.3905,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,593,97,unclassified,False,5.642488102072196,11.178433,6|3|6|6|6|4|3|1|-1|593|688795,暴露=evidence_gap；基本面=watch；估值=weak；容量=good；映射来源=ths_business_keyword,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,半导体,,ths_business_keyword,resolved_theme_unmatched
16,4,688172,燕东微,半导体,,半导体,evidence_gap,watch,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;CLX独立性不足,neutral,-156.68,3.93,7148099.999999999,1.4,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,546,76,unclassified,False,4.443053817271592,8.787202,6|3|6|6|6|4|3|2|-1|546|688172,暴露=evidence_gap；基本面=watch；估值=weak；容量=neutral；映射来源=ths_business_keyword,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,半导体,,ths_business_keyword,resolved_theme_unmatched
16,5,688489,三未信安,半导体,,半导体,evidence_gap,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;长期趋势未修复;CLX独立性不足,watch,-116.73,2.08,376500.0,0.89,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,581,439,technical-reversal-only,False,5.714285714285716,0.334563,6|4|6|6|6|4|3|3|-1|581|688489,暴露=evidence_gap；基本面=weak；估值=weak；容量=watch；映射来源=ths_business_keyword,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,半导体,,ths_business_keyword,resolved_theme_unmatched
16,6,688790,昂瑞微,半导体,,半导体,evidence_gap,weak,evidence_gap,evidence_gap,evidence_gap,weak,watch,亏损PE;CLX独立性不足,watch,-57.419,3.26,885832.0232,3.77571,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,592,96,unclassified,False,2.8307336799537897,0.432711,6|4|6|6|6|4|3|3|-1|592|688790,暴露=evidence_gap；基本面=weak；估值=weak；容量=watch；映射来源=ths_business_keyword,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,半导体,,ths_business_keyword,resolved_theme_unmatched
17,1,688183,生益电子,印制电路板,,印制电路板,evidence_gap,good,evidence_gap,evidence_gap,evidence_gap,neutral,neutral,CLX独立性不足,good,46.08,14.04,7915200.0,3.43,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,179,77,unclassified,False,14.684466019417464,27.81774,6|1|6|6|6|2|2|1|-1|179|688183,暴露=evidence_gap；基本面=good；估值=neutral；容量=good；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,印制电路板,,cninfo_industry,resolved_theme_unmatched
17,2,300936,中英科技,印制电路板,,印制电路板,evidence_gap,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,neutral,CLX独立性不足,watch,2037.809,4.302,433678.4,7.78148,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,349,34,unclassified,False,9.82669967625216,2.161289,6|2|6|6|6|2|2|3|-1|349|300936,暴露=evidence_gap；基本面=neutral；估值=neutral；容量=watch；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,印制电路板,,cninfo_industry,resolved_theme_unmatched
17,3,300657,弘信电子,印制电路板,,印制电路板,evidence_gap,watch,evidence_gap,evidence_gap,evidence_gap,watch,watch,长期趋势未修复;CLX独立性不足,good,86.37,10.84,1540400.0,7.55,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,328,239,technical-reversal-only,False,7.684529828109188,11.393326,6|3|6|6|6|3|3|1|-1|328|300657,暴露=evidence_gap；基本面=watch；估值=watch；容量=good；映射来源=cninfo_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,印制电路板,,cninfo_industry,resolved_theme_unmatched
18,1,600312,平高电气,发电设备,智能电网,发电设备,neutral,strong,evidence_gap,evidence_gap,evidence_gap,strong,neutral,CLX独立性不足,neutral,23.894,2.293,2675848.821348,2.00768,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,410,44,unclassified,False,0.8179959100204526,5.354565,2|0|6|6|6|0|2|2|-1|410|600312,暴露=neutral；基本面=strong；估值=strong；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
18,2,000682,东方电子,发电设备,充电桩;参股金融;分拆上市;黄河三角;节能环保;三板精选;物联网;智能电网,发电设备,neutral,good,evidence_gap,evidence_gap,evidence_gap,strong,watch,长期趋势未修复;CLX独立性不足,watch,17.612,2.611,1606190.954386,1.45739,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,202,122,technical-reversal-only,False,0.8417508417508435,2.344786,2|1|6|6|6|0|3|3|-1|202|000682,暴露=neutral；基本面=good；估值=strong；容量=watch；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
18,3,600580,卧龙电驱,发电设备,参股金融;风电;金融参股;锂电池;券商重仓;新能源,发电设备,neutral,good,evidence_gap,evidence_gap,evidence_gap,good,watch,长期趋势未修复;CLX独立性不足,good,43.813,4.435,4950350.392359,4.50894,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,424,318,technical-reversal-only,False,9.996528982992036,21.919361,2|1|6|6|6|1|3|1|-1|424|600580,暴露=neutral；基本面=good；估值=good；容量=good；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
18,4,300040,九洲集团,发电设备,充电桩;风电;光伏;光伏概念;碳中和,发电设备,neutral,neutral,evidence_gap,evidence_gap,evidence_gap,neutral,watch,长期趋势未修复;CLX独立性不足,neutral,90.143,1.553,405991.985116,13.67762,Sina/Tencent 2026-07-31 valuation snapshot; growth/profit/cashflow not expanded,1,124,195,technical-reversal-only,False,6.050420168067228,4.455621,2|2|6|6|6|2|3|2|-1|124|300040,暴露=neutral；基本面=neutral；估值=neutral；容量=neutral；映射来源=sina_industry,CLX-STOCK-RANKING;LOCAL-SINA-BOARD-20260731;TENCENT-VALUATION-20260731,,,sina_industry,resolved_theme_unmatched
